Unnamed: 0,Mean_File_Count,Mean_Word_Count,Mean_Positive,Mean_Negative,Mean_Sentiment_Score,Median_Sentiment_Score,StdDev_Sentiment_Score,Date,Mean_Sentiment_Score_Corrected,Mean_Positive_Corrected,Mean_Negative_Corrected,Median_Sentiment_Score_Corrected,StdDev_Sentiment_Score_Corrected,Interest Rate,Interest Rate Change,Treasury Rate,Inflation Rate,GDP Change,Unemployment Rate
237,8,1897.625,135.0,86.875,21.259375,13.96249999999999,23.4190510722574,2022-09-01,0.3775303426664174,0.0711415585271062,0.0457809103484618,0.0073578815624794,0.012341242907454,2.56,0.0987124463519313,3.5190476190476194,0.0038345714392176,0.0176308012367389,-0.0277777777777777
238,7,1514.428571428571,98.57142857142856,75.14285714285714,10.867857142857138,11.799999999999994,11.753684832547496,2022-10-01,0.2663151156894671,0.065088199226488,0.0496179605697575,0.0077917177624752,0.0077611351596861,3.08,0.203125,3.9835,0.0051359751097552,0.0159173589600531,0.0285714285714286
239,8,1842.75,113.875,98.75,11.475,15.725,25.342803289522426,2022-11-01,0.240102955173222,0.0617962284628951,0.0535883869217202,0.0085334418667752,0.0137527083378225,3.78,0.227272727272727,3.891,0.002635439782719,0.0159173589600531,0.0
240,2,2729.5,143.5,151.0,8.337499999999997,8.337499999999997,9.669685232726035,2022-12-01,0.1524849750057437,0.052573731452647,0.0553214874519142,0.0030545887525187,0.0035426580812332,4.1,0.0846560846560846,3.616190476190476,0.0005491414641984,0.0159173589600531,-0.0277777777777777
241,6,1335.8333333333333,92.83333333333331,58.333333333333336,17.88333333333333,22.7625,25.32668882161004,2023-01-01,0.4378545396996512,0.0694946974422957,0.0436681222707423,0.0170399251403618,0.0189594676144304,4.33,0.0560975609756098,3.5315,0.0051671284955088,0.0153434484210615,-0.0285714285714285
242,10,1723.4,124.2,82.1,18.957500000000003,19.75,14.785315772752371,2023-02-01,0.3719214240401499,0.0720668446094928,0.0476383892305906,0.0114599048392712,0.0085791550265477,4.57,0.0554272517321017,3.7468421052631578,0.0038387779834596,0.0153434484210615,0.0588235294117647
243,8,2045.875,151.5,86.125,27.671874999999982,9.0,42.6128992825864,2023-03-01,0.4416738979534747,0.0740514449807539,0.0420969023034154,0.0043990957414309,0.0208286915293389,4.65,0.0175054704595185,3.6630434782608696,0.0007794128865141,0.0153434484210615,-0.0277777777777777
244,7,1403.142857142857,124.57142857142856,50.42857142857143,30.960714285714307,22.000000000000007,24.12475326792165,2023-04-01,0.6775180992995515,0.0887802891468132,0.035939727143148,0.0156790877621665,0.0171933692603799,4.83,0.0387096774193547,3.46,0.0042685190094915,0.0093016600045625,-0.0285714285714285
246,7,1574.0,124.0,82.42857142857143,14.182142857142866,8.674999999999995,16.751142462815018,2023-06-01,0.3169674511839992,0.0787801778907242,0.0523688509711381,0.0055114358322744,0.0106424030894631,5.08,0.0039525691699606,3.7480952380952384,0.0021030771512864,0.0093016600045625,-0.027027027027027
247,3,2335.0,140.0,110.66666666666669,11.758333333333328,4.85,13.08530505312479,2023-07-01,0.2071986166200334,0.0599571734475374,0.0473947180585296,0.0020770877944325,0.0056039850334581,5.12,0.0078740157480314,3.8995,0.0020559007641371,0.0202163750287662,-0.0277777777777777
249,8,1218.875,98.5,50.75,25.7,22.0,18.97135528707876,2023-09-01,0.6504458878648448,0.0808122243872423,0.0416367552045944,0.0180494308276074,0.0155646438618223,5.33,0.0,4.379,0.0035958417568349,0.0202163750287662,0.0
250,14,1413.0,131.35714285714286,52.35714285714285,31.42678571428572,23.85,25.370530042607644,2023-10-01,0.6823765466239082,0.0929632999696694,0.0370538873723587,0.0168789808917197,0.0179550814172736,5.33,0.0,4.798095238095239,0.0007907890968732,0.0125631434957491,0.0
